               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 160,             0.01499,            0.011017,          0.00024273,             0.89274,             0.83246,             0.87415,             0.58845,            0.021311,           0.0058297,          0.00039704,           0.0021295,           0.0021295,           0.0021295
                 161,            0.018613,            0.010955,           0.0002271,             0.89076,             0.81545,             0.87672,             0.56621,            0.021662,           0.0058393,           0.0003861,             0.00208,             0.00208,             0.00208
                 162,            0.015955,            0.010138,          0.00022251,             0.85403,                0.84,              0.8668,             0.57621,            0.021098,           0.0058401,          0.00036714,           0.0020305,           0.0020305,           0.0020305
                 163,            0.017463,            0.012959,          0.00024267,             0.85751,                0.86,             0.87494,             0.57834,            0.020224,           0.0058438,           0.0003561,            0.001981,            0.001981,            0.001981
                 164,            0.013705,            0.011883,          0.00020874,             0.82591,                0.86,             0.87319,             0.58209,            0.020247,           0.0058966,          0.00035458,           0.0019315,           0.0019315,           0.0019315
                 165,            0.019109,            0.010108,          0.00025649,             0.81816,                0.84,             0.87263,             0.57113,            0.020502,           0.0059588,          0.00035288,            0.001882,            0.001882,            0.001882
                 166,            0.018111,            0.013987,          0.00025064,             0.87366,             0.82993,             0.87703,             0.59876,            0.020247,           0.0059981,          0.00035119,           0.0018325,           0.0018325,           0.0018325
                 167,            0.017951,            0.015493,           0.0002683,             0.89335,             0.83769,             0.88118,             0.59852,             0.02014,            0.005832,          0.00034771,            0.001783,            0.001783,            0.001783
                 168,            0.016024,            0.010522,          0.00023207,             0.89335,              0.8377,             0.88379,             0.60048,            0.019949,           0.0058176,          0.00034466,           0.0017335,           0.0017335,           0.0017335
                 169,            0.019106,             0.01087,          0.00025791,             0.95229,             0.79844,             0.89007,             0.59053,            0.020459,           0.0058605,          0.00035334,            0.001684,            0.001684,            0.001684
                 170,            0.015131,             0.01093,          0.00022764,             0.91051,                0.84,             0.89241,             0.59505,              0.0199,           0.0059496,          0.00035357,           0.0016345,           0.0016345,           0.0016345
                 171,            0.010774,            0.011582,          0.00018456,             0.94604,                0.82,             0.89566,             0.60151,            0.020097,           0.0059217,           0.0003602,            0.001585,            0.001585,            0.001585
                 172,            0.019012,            0.011188,          0.00025172,             0.95329,             0.81646,              0.8948,             0.60992,            0.020359,           0.0058541,          0.00036554,           0.0015355,           0.0015355,           0.0015355
                 173,            0.020152,            0.011265,             0.00026,              0.9668,                 0.8,             0.88803,             0.59244,             0.02037,           0.0057948,          0.00036356,            0.001486,            0.001486,            0.001486
                 174,            0.014736,            0.010719,          0.00023434,             0.96903,                 0.8,             0.89107,             0.59958,            0.020453,           0.0057766,           0.0003804,           0.0014365,           0.0014365,           0.0014365
                 175,            0.012578,            0.010425,          0.00019247,             0.96946,                 0.8,             0.88964,             0.59912,            0.020429,           0.0058556,          0.00038829,            0.001387,            0.001387,            0.001387
                 176,            0.016571,            0.010387,          0.00024006,             0.95803,                 0.8,             0.89339,             0.60651,            0.020428,           0.0058497,          0.00039775,           0.0013375,           0.0013375,           0.0013375
                 177,            0.017298,            0.013635,          0.00023306,             0.91457,             0.85651,             0.89335,             0.60562,            0.020342,           0.0057954,          0.00040295,            0.001288,            0.001288,            0.001288
                 178,            0.015554,            0.010585,          0.00021467,             0.97584,             0.80796,              0.8887,              0.6048,            0.020438,           0.0057914,          0.00040402,           0.0012385,           0.0012385,           0.0012385
                 179,            0.017486,            0.011383,          0.00029585,             0.97551,             0.79668,             0.88714,             0.60165,            0.020416,           0.0057305,          0.00040088,            0.001189,            0.001189,            0.001189
                 180,            0.013816,           0.0097164,           0.0002533,             0.95238,             0.80004,             0.89039,             0.61023,            0.020447,            0.005696,          0.00039775,           0.0011395,           0.0011395,           0.0011395
                 181,            0.017068,            0.010491,          0.00025864,             0.93224,                0.86,             0.89416,             0.60585,            0.020399,           0.0057144,          0.00039752,             0.00109,             0.00109,             0.00109
                 182,            0.014896,           0.0097332,          0.00049513,             0.91204,                0.84,             0.88971,             0.61306,            0.020747,           0.0057881,          0.00040753,           0.0010405,           0.0010405,           0.0010405
                 183,            0.013538,            0.011243,          0.00019406,             0.91212,                0.84,             0.89011,             0.60373,            0.020705,           0.0058995,          0.00041015,            0.000991,            0.000991,            0.000991
                 184,            0.014579,            0.011226,          0.00020223,               0.913,             0.83953,             0.88966,             0.59577,            0.020803,           0.0059152,          0.00041106,           0.0009415,           0.0009415,           0.0009415
                 185,            0.016674,            0.011042,          0.00027517,             0.91102,                0.84,             0.88725,               0.587,            0.021066,           0.0059773,          0.00041687,            0.000892,            0.000892,            0.000892
                 186,             0.01152,           0.0090962,          0.00016438,             0.90951,                0.84,             0.88551,             0.59475,             0.02129,           0.0060758,          0.00042474,           0.0008425,           0.0008425,           0.0008425
                 187,            0.017354,           0.0084915,          0.00020821,             0.90986,                0.84,             0.89181,             0.59287,              0.0211,            0.006029,          0.00040805,            0.000793,            0.000793,            0.000793
                 188,            0.015242,           0.0096036,          0.00030988,             0.90816,                0.84,             0.89212,             0.58638,            0.021181,            0.006005,          0.00040624,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011332,            0.010566,          0.00015488,             0.91021,                0.84,              0.8891,             0.58894,            0.021266,           0.0059902,          0.00040607,            0.000694,            0.000694,            0.000694
                 190,            0.012576,            0.010678,          0.00015327,             0.91187,                0.84,             0.88803,             0.59346,            0.021329,           0.0059654,          0.00040524,           0.0006445,           0.0006445,           0.0006445
                 191,            0.012061,            0.010333,          0.00016803,             0.91099,                0.84,             0.88959,             0.58533,            0.021191,           0.0060247,          0.00039926,            0.000595,            0.000595,            0.000595
                 192,            0.013787,            0.010175,          0.00021484,              0.9123,                0.84,             0.88986,              0.5889,             0.02109,           0.0060288,          0.00039575,           0.0005455,           0.0005455,           0.0005455
                 193,             0.01341,            0.011337,            0.000172,             0.91055,                0.84,             0.88796,             0.58729,            0.020979,           0.0060608,          0.00038798,            0.000496,            0.000496,            0.000496
                 194,             0.01143,           0.0097635,          0.00015445,             0.91158,                0.84,             0.88515,             0.58322,            0.021059,           0.0060645,          0.00038679,           0.0004465,           0.0004465,           0.0004465
                 195,             0.01289,            0.010488,          0.00017961,             0.91304,             0.83992,             0.88562,             0.58946,            0.020887,           0.0060087,          0.00038004,            0.000397,            0.000397,            0.000397
                 196,            0.012687,            0.011332,          0.00017607,             0.91206,                0.84,             0.88519,             0.59207,            0.020823,           0.0059823,          0.00037694,           0.0003475,           0.0003475,           0.0003475
                 197,            0.015309,           0.0094709,          0.00021179,             0.91294,             0.83888,             0.88511,             0.59235,            0.020905,           0.0059481,          0.00037835,            0.000298,            0.000298,            0.000298
                 198,            0.013262,            0.011647,          0.00018533,             0.91303,             0.83983,             0.88213,              0.5951,            0.020866,           0.0059289,          0.00037565,           0.0002485,           0.0002485,           0.0002485
                 199,            0.011231,           0.0092771,          0.00017012,             0.91192,                0.84,              0.8815,             0.59706,            0.020848,           0.0058788,          0.00037091,            0.000199,            0.000199,            0.000199
